"","REVENUE","MOU","RECCHRGE","DIRECTAS","OVERAGE","ROAM","CHANGEM","CHANGER","DROPVCE","BLCKVCE","UNANSVCE","CUSTCARE","THREEWAY","MOUREC","OUTCALLS","INCALLS","PEAKVCE","OPEAKVCE","DROPBLK","CALLFWDV","CALLWAIT","CHURN","MONTHS","UNIQSUBS","ACTVSUBS","PHONES","MODELS","EQPDAYS","AGE1","AGE2","CHILDREN","CREDITA","CREDITAA","CREDITB","CREDITC","CREDITDE","CREDITGY","CREDITZ","PRIZMRUR","PRIZMUB","PRIZMTWN","REFURB","WEBCAP","TRUCK","RV","OCCPROF","OCCCLER","OCCCRFT","OCCSTUD","OCCHMKR","OCCRET","OCCSELF","OWNRENT","MARRYUN","MARRYYES","MARRYNO","MAILORD","MAILRES","MAILFLAG","TRAVEL","PCOWN","CREDITCD","RETCALLS","RETACCPT","NEWCELLY","NEWCELLN","REFER","INCMISS","INCOME","MCYCLE","CREDITAD","SETPRCM","SETPRC","RETCALL","CALIBRAT","CHURNDEP"
"OCCSTUD",-0.00582347622754839,0.00150334924893294,-0.00507900703919016,-0.00364344396626454,-0.000330243997888056,-0.00443320562611423,0.00289001712129755,-0.000422935061536516,0.000466582941858214,0.000495780468441884,-0.00258513710460537,0.00294580561538533,0.000520577987698724,0.000998997986476723,0.00834100771403466,0.0072833514714423,-0.00501073318060719,0.00531798835358971,0.000847185735572813,-0.00174335853225568,0.00157949130736445,0.00140944443118226,0.00254438948550225,-0.000952553203068928,-0.0030959755229199,-0.00311380999850126,6.80201182891338e-06,0.00110164041336237,0.0192942717548084,0.0150748743724311,0.0142440966050538,0.00730042509494372,0.0136016600166748,-0.00591834840569316,-0.00275407423780466,-0.0160709101879358,0.00416442934121278,-0.00754623593889301,-0.000522185618979616,-0.00547972023647717,-0.00632588349446749,-0.00754753054410133,0.0056389853093752,0.0030296323956406,0.00791451470526721,-0.0400775145647872,-0.0124969215894721,-0.0152671950578631,1,-0.00491253559040447,-0.0105998457358157,-0.0117704125512326,-0.0508819602746025,-0.0590753769784255,-0.0150290829539367,0.0831143324658818,0.036237987968656,0.039550368893681,0.00714618865318302,0.0370215585122841,0.057339584297105,0.0458391647053784,-0.0054493844377205,-0.00647200667340872,0.00337260917178953,-0.000312017496171801,0.00594838603455451,-0.0492848644679644,0.0122241278318885,-0.00174636951124057,0.00233761702938916,0.00433018022100024,0.000425587839777391,-0.00565057592095853,-0.00356732408327459,NA
"OCCHMKR",-0.00987364091491157,-0.0107552333167137,-0.0107370325540412,-0.0042319311504065,-0.00551641380408221,0.00219611433118627,0.00138483800991604,0.00415309010467345,-0.00764685388094245,-0.000111593704366545,-0.0057025095354318,-0.00266451450741095,-0.0028032454816053,-0.00771381997051243,-0.00823294449397163,-0.00807240446650297,-0.00816898843202444,-0.00830528369690756,-0.00493561876832805,-0.00118377830438869,-0.00644188747993151,0.00388556463027227,0.00135938093703881,0.00175509074862996,-0.00187571293317894,-0.00569515242405701,-0.00664737796255812,0.00815783142302229,0.0326762599530603,0.00121640271919789,0.037323483780724,0.000297959452080913,-0.00107975467834149,0.00483943942350346,-0.0044282301786049,0.000916006283167094,-0.000123062518776398,-0.0015963915536517,0.00624723431174347,-0.00426360844098958,0.00618154507456011,0.00269981951525121,-0.00528011310593988,0.00261571049675044,-0.000173493784126572,-0.0258029148986993,-0.00804583337491151,-0.00982940531861239,-0.00491253559040447,1,-0.00682444808343735,-0.00757808852869543,-0.0316432195335112,-0.0253871277381672,0.0256289615139347,2.51423175528709e-05,0.0349604316815673,0.034968507890689,0.00583817953421443,0.0292566537414551,0.0338954752757502,0.0244072466449878,-0.000352314453471314,-0.00179860533241124,0.00304176911434262,-0.00442050370418956,-0.00206704271973386,-0.0307154028365993,0.00889426616533364,-0.00438893638437975,0.00541770030708318,0.00714419273922154,-0.00959573385321081,0.000521234569216321,-0.00258839142714042,NA
"OCCRET",-0.0497842765481739,-0.0535904629781396,-0.0388261876363418,-0.0403413587349642,-0.0354292269317355,-0.0109303396537942,0.0109449361939354,0.00797772402008302,-0.0493078448227401,-0.0214605416302913,-0.0451534130392497,-0.0176489164355766,-0.0166747511915366,-0.0534502600577094,-0.0583482252855115,-0.0488404792904306,-0.0577777234823858,-0.0521353536379984,-0.0440947733465738,-0.00130020028420366,-0.0386282777333844,-0.00753918558825856,0.0117792196800005,-0.0203053455447981,-0.0182898473052133,-0.0200673411566879,-0.0213989266933264,0.0337570524498093,0.151090312090586,0.139569814089379,-0.00107196208316852,0.0161121455275151,0.0357261097715032,-0.0151190998566406,-0.0175783549918961,-0.0209146862977693,-0.0137251311155612,-0.0163419535765447,0.0147808888571673,-0.0025374324197953,0.0155519834959668,-0.00779027569216382,-0.0205815107886979,0.0377105664111159,0.012187373785092,-0.0556753050287979,-0.0173606055407973,-0.0212090433004923,-0.0105998457358157,-0.00682444808343735,1,-0.0163513460408157,-0.0825337951517793,-0.0809761401366259,0.0934420622232476,-0.0129282072647981,0.106000827329414,0.111487041031735,0.0268015875686998,0.0590280379607136,0.0459853100402126,0.0708460712938098,-0.00237362734793343,0.000438268290663567,0.000619225724804474,-0.00581606070644221,-0.00260574824492289,-0.0700290897495581,0.0307809820032296,0.00421590409755306,0.00947590218970493,0.0194580673045352,-0.0203018039396966,-0.0013559523301928,-0.00271952905849032,NA
"OCCSELF",-0.01082956802649,-0.0158473920200317,-0.00510035355273672,-0.00212110894951907,-0.0159571359532982,-0.000702675531583071,-0.00754190019582488,-1.2333906522796e-05,-0.00929495316711785,-0.0115535977400238,-0.0162988730153137,-0.0236726362183212,-0.0116622416033417,-0.0121668317470095,-0.00938672630052474,-0.0104165336135186,0.00151125771928236,-0.0222593501187787,-0.0130231144561041,-0.00245986906745836,-0.00808753927631391,-0.00410734838274009,0.035929920208978,0.0225686623443447,0.0260488172775365,0.0142297190606797,0.0116634230460013,0.0130120211162146,0.0993023154802199,0.0648692787809326,0.0739311579863366,0.0331867438481813,0.00178195462866467,-0.000129956618076434,-0.0112403190050033,-0.018364752722713,-0.00335531167049926,-0.0157078651260105,0.00474323555857995,0.0068680519511608,0.0128478050837053,0.000954894469839597,-0.00748997377101072,0.0381149375431851,0.0308066130206637,-0.0618236647435733,-0.01927777954956,-0.0235512096765944,-0.0117704125512326,-0.00757808852869543,-0.0163513460408157,1,-0.0924944188572674,-0.0855888427339045,0.0799660331282263,0.00724618083713363,0.115383818198737,0.116314119197995,0.00690544497763418,0.122529347040764,0.120158330074911,0.0841035501143963,6.01181881715582e-05,-0.00278257487469597,0.000415481156625664,0.0080487442048678,-0.00272125295289749,-0.0777625729169313,0.0808066071687269,0.0156472279816708,0.0132289495086001,-0.00832072595456241,8.85042715067651e-05,-7.08768692588649e-05,0.000143525799930105,NA
"OWNRENT",0.107032719898651,0.150539046424361,0.0985081648002077,0.0533638280926875,0.0736080090499116,0.0203551702023384,-0.0147969015403876,-0.0167719743018228,0.114892701063298,0.0541599587824195,0.119713871522633,0.132137976877303,0.0667339573937645,0.13475954934514,0.126456192369771,0.108675134578813,0.0949989906100647,0.144579075681191,0.107175902070918,0.0077905645999363,0.0810197221639974,0.0154414660964994,-0.134225842868549,-0.064118801997044,-0.102691013852909,0.0121201770997933,0.0120032705325232,-0.117373981974892,-0.692852215251443,-0.523060576543131,-0.352795831137438,-0.127366336953389,-0.109532319373861,0.0100914714766101,0.0543543436812405,0.127217600297796,0.0666883893868093,0.138761550021726,-0.0339066119135818,-0.119100470945917,-0.0738258707735279,0.00816482980546226,0.0607366751590228,-0.276757398856404,-0.177259935781955,-0.302104380949576,-0.0891151212896258,-0.107157550971123,-0.0508819602746025,-0.0316432195335112,-0.0825337951517793,-0.0924944188572674,1,0.62336645045694,-0.47704278153568,-0.169985241887837,-0.471885512532947,-0.48355130506536,-0.0594073250970229,-0.171246946669038,-0.311671124537238,-0.802794471643914,0.0131250890788973,0.0062246458852762,-0.00537601466898266,-0.0171826795521388,0.0094440867644789,0.807482662112507,-0.721764798776813,-0.0703857860764539,-0.0102558730288994,-0.0146864500573551,0.0450718716699614,0.0144102428045392,0.0077226213786317,NA
"MARRYUN",0.0941382203715594,0.129464540562776,0.0844775184883409,0.0514959061238548,0.0637209785491966,0.0144649235774123,-0.0126834515573825,-0.0129146866197561,0.103366685538159,0.0492030649008494,0.102618747089866,0.104472858064635,0.0556664663237913,0.116813082023843,0.107142283587591,0.093576111648331,0.0911056276826882,0.116808856632892,0.0973264313313012,0.00916188702904105,0.0742902409819673,0.0199105026955208,-0.114999404272041,-0.0309937272253179,-0.0637264069317266,0.0111755049681698,0.0106352507199398,-0.100049243408537,-0.602445740850665,-0.443114447509564,-0.31443938034294,-0.102057954669367,-0.0836574707867768,0.0113052313811877,0.0398858233100801,0.0942666374401616,0.0532448821908485,0.11389456143897,-0.0418272512969565,-0.0720687425327784,-0.0582510707422953,0.00784703995227693,0.051970135574978,-0.251285163881533,-0.158229840099659,-0.290900480799376,-0.0813740175625363,-0.100708337463635,-0.0590753769784255,-0.0253871277381672,-0.0809761401366259,-0.0855888427339045,0.62336645045694,1,-0.600118824083694,-0.456392958986948,-0.42181206544904,-0.43365152075594,-0.0577791492714932,-0.159527687608015,-0.288827428729921,-0.615340412040993,0.0135378521481655,0.00881850471111413,-0.0106337597487188,-0.0129098163681182,0.00713754374992285,0.698660406802908,-0.574816051533774,-0.0662557596233356,-0.0161580459271346,-0.011993086819383,0.037508490138087,0.0123674034037066,0.00824510842028025,NA
"MARRYYES",-0.116196752797833,-0.160992863691396,-0.106163897738232,-0.0582448286463091,-0.078709785393548,-0.00011197956362813,0.00692211462022433,0.0114497346197161,-0.135174871305145,-0.0398608456684861,-0.12738649421775,-0.122598551333389,-0.0791908821667415,-0.149386805138626,-0.143059924106863,-0.115703711891027,-0.109697887265263,-0.161603218694835,-0.115093362174711,-0.00639239730601889,-0.0903615338471205,-0.00464227582984984,0.0854397714237157,0.0882324778567491,0.123426791836315,-0.0508160483842825,-0.0496657486694643,0.112183806332726,0.513974234501362,0.604538105953367,0.410951623589958,0.11976330051878,0.116987542026019,-0.0439845985319822,-0.0779998766539423,-0.104749483447084,-0.0459527813017356,-0.096413011711238,0.0663000916074221,0.0973652879373406,0.112398474008973,-0.0145213571174405,-0.0566474000741469,0.307679583082828,0.193173399672377,0.305526052732065,0.049274419948205,0.0979816305424321,-0.0150290829539367,0.0256289615139347,0.0934420622232476,0.0799660331282263,-0.47704278153568,-0.600118824083694,1,-0.437853346248835,0.465453204898938,0.47022532018289,0.0634825387712902,0.151797384013813,0.32505709273612,0.430454149797376,-0.0233726680880036,-0.0153140497835397,-0.00448878237393617,0.0114456334102176,-0.0151069484457093,-0.433902659317301,0.492014872037613,0.0679137313005659,0.00108878274835084,0.0466506695684977,-0.0640935763818775,-0.0226472273441349,-0.000124572977296955,NA
"MARRYNO",0.0234460159480011,0.0335704029016874,0.0231439852712262,0.00691049058798392,0.0159344553079894,-0.0161330482398839,0.00655556043440321,0.00177916941736502,0.0341840873445998,-0.010961874288315,0.0263613436004716,0.0189515935276157,0.0255223357657924,0.0348798350979861,0.0387114807632253,0.0235293561302896,0.0196254551360133,0.0484734731427075,0.0186353266191104,-0.00318678640041274,0.0170160955342978,-0.0172142548700532,0.03421299293249,-0.0633102376157695,-0.0656691748768957,0.0439645492712077,0.0432922267260585,-0.0123386323923116,0.105391176138852,-0.174424995875988,-0.103711868926734,-0.018512001435626,-0.0361053106334805,0.0362198038039556,0.0419339137059727,0.0105683498739169,-0.00872826173400209,-0.020765174219471,-0.0267376593693856,-0.0273035151876516,-0.0595557727336272,0.00733323666847845,0.00460059372604149,-0.0598186640692155,-0.0370360441657589,-0.0128982200864367,0.0366487176114471,0.00419989065026684,0.0831143324658818,2.51423175528709e-05,-0.0129282072647981,0.00724618083713363,-0.169985241887837,-0.456392958986948,-0.437853346248835,1,-0.0436568012018491,-0.0356582912409724,-0.00567469508383205,0.0104471299579333,-0.0369534827912973,0.212787227752424,0.0107828714738906,0.00712312431960052,0.0169447188755986,0.00177825754710191,0.00878204369274686,-0.302597400363262,0.09876367743184,-0.0010765739847236,0.0169494607864167,-0.0384122959025273,0.0291372483372649,0.0112914360005055,-0.00912838302407249,NA
"MAILORD",-0.114061116785294,-0.145707242660288,-0.0987203864637788,-0.0596644786434667,-0.0799782016596566,-0.00373683902247338,0.0106597861252752,0.0140009128504112,-0.119550921651697,-0.0536944835895324,-0.126995211747584,-0.115435357937165,-0.0643188354317319,-0.132801235023801,-0.119317480005074,-0.108866165792885,-0.111758644790813,-0.136126255194295,-0.110340889127314,-0.010336820252272,-0.0858700998079818,-0.0237429232201721,0.0803999991757157,0.0650381498476747,0.0912222581602257,-0.0371059620852115,-0.0354627052416557,0.0930572756218305,0.514201449099599,0.533615634970205,0.379562405391383,0.106563735071457,0.111265472494151,-0.0315269254769895,-0.0672127671305499,-0.109590793745527,-0.049100298322047,-0.087045092437758,0.0399985760853934,0.0844949221866864,0.0911156978408635,-0.0106813180731871,-0.0495946491659983,0.258165337451952,0.163821703304809,0.342078478088598,0.0748300419604885,0.0957906885567791,0.036237987968656,0.0349604316815673,0.106000827329414,0.115383818198737,-0.471885512532947,-0.42181206544904,0.465453204898938,-0.0436568012018491,1,0.967842794844667,0.0718393123899244,0.215760793477318,0.370541226834911,0.457029778944235,-0.0207223208643144,-0.0161032755959118,0.000749088468717586,0.0115181908871143,-0.0114760919784448,-0.432510505697826,0.435331460042519,0.0576929312159208,0.00217392069944176,0.0369981757900214,-0.050584220020622,-0.0200700407180698,-0.0112111548673368,NA
"MAILRES",-0.116073884486849,-0.147590101759448,-0.0992939828406765,-0.0610403116876642,-0.0821512006553081,-0.00606539640165461,0.0106839423771033,0.013591996210327,-0.120533549601414,-0.057376507437801,-0.129225824386901,-0.116354219483562,-0.0664461311437469,-0.134568529900723,-0.120633718425626,-0.109839225706272,-0.112811088600597,-0.138081289919124,-0.112764871180047,-0.0102905826563582,-0.0861459468941996,-0.024492384239296,0.0860182759750483,0.0644560315426867,0.0907696433793769,-0.0358593252770587,-0.0335440638060313,0.0959596600564583,0.528238279833339,0.541031433892756,0.382488546462188,0.110913007783594,0.111806100800773,-0.0314954761074385,-0.0677817295441999,-0.112393206773679,-0.0503433368432835,-0.0900624321954144,0.0377988194075683,0.0872952055949561,0.0891500387392424,-0.0116011186055838,-0.0498442628961612,0.258164638525067,0.164572217753367,0.35080779667495,0.0777778013201604,0.0975332791939897,0.039550368893681,0.034968507890689,0.111487041031735,0.116314119197995,-0.48355130506536,-0.43365152075594,0.47022532018289,-0.0356582912409724,0.967842794844667,1,0.0764447601671206,0.217023373406624,0.373850027197086,0.469729327562879,-0.0199873667230881,-0.0154302209580741,0.000686504374979108,0.0114068351633706,-0.0119809304923747,-0.446971260135871,0.444200508542054,0.0563059937640039,0.00490302519812707,0.0361586139429789,-0.0503444077550971,-0.0193910574156655,-0.0111847125724586,NA
"MAILFLAG",-0.030038406409911,-0.0395492469823157,-0.0238394928308741,-0.0113122488047099,-0.0222498040910648,-0.00532378564171995,-0.000898169205808373,0.00188771373566082,-0.0294823833486445,-0.0211056471578263,-0.0386415832444538,-0.0284237850133714,-0.0172533391627896,-0.0393789292144003,-0.0347867382599059,-0.0393334074993785,-0.0329576026030062,-0.0435311056793419,-0.0314570496871231,-0.00254544166321097,-0.0298674509374386,0.000770976898620792,0.0211356914157661,0.0108418288130594,0.0187065965100121,-0.015719132680402,-0.0148227905566712,0.0329577951505948,0.079541986392525,0.0777053538324107,0.0302571552860428,0.0358210452269859,0.0384367873596229,-0.01894394918526,-0.0250780957561662,-0.0369018997003475,-0.012057883249171,-0.015632142258427,0.00172311715720917,0.0245803556434166,0.0089737060172832,-0.0122538093865286,-0.0125496970919053,0.029151839352359,0.0224182914776436,0.0439096720687645,-0.00213833017331166,-0.00233528650948578,0.00714618865318302,0.00583817953421443,0.0268015875686998,0.00690544497763418,-0.0594073250970229,-0.0577791492714932,0.0634825387712902,-0.00567469508383205,0.0718393123899244,0.0764447601671206,1,0.0386289357835675,0.0662860130845821,0.0457748479124178,-0.00108544077368754,-0.00112494232762851,0.00102550140153179,0.000986474968212934,-0.00368957746858675,-0.0561480772173574,0.0589805622672002,0.00740156158784547,0.00521592381620853,0.0164172945053211,-0.0179094931846907,-0.000554024565227461,0.00630459754707663,NA
"TRAVEL",-0.0505729903894384,-0.057593881372813,-0.0409674410039029,-0.026917656067786,-0.0367685827046804,-0.0090928252104401,0.00303719820576762,0.00772250194871844,-0.0386120574042637,-0.0375633060927324,-0.0561902793866529,-0.0449915574910447,-0.016623908441138,-0.0573648694332764,-0.0455259996928383,-0.0412268481522787,-0.0494185842143298,-0.0598195610369779,-0.0468187588894259,-0.0038376171001685,-0.0455597174554776,-0.00395345065756622,0.0409951956256266,0.0306484376315547,0.039309965189449,-0.0110391421913049,-0.0127750654503796,0.0464789057841165,0.17386888185335,0.171797934912136,0.111207143348414,0.0589636273771167,0.0506153461873146,-0.0187435325796748,-0.0352988344340724,-0.0565094617195934,-0.0197089450307372,-0.0345997762545216,-0.0158767108234054,0.0377634787709898,0.0169818929000378,-0.00980102521713612,-0.00654874631283863,0.0440898713934168,0.0432545859939832,0.251405491614159,0.0164277152022852,0.00782288314342006,0.0370215585122841,0.0292566537414551,0.0590280379607136,0.122529347040764,-0.171246946669038,-0.159527687608015,0.151797384013813,0.0104471299579333,0.215760793477318,0.217023373406624,0.0386289357835675,1,0.25467741630972,0.160594766335704,-0.0106128871723509,-0.0111875798457434,0.00107605628245451,0.0122817130294351,-0.00180849801199574,-0.142379466120501,0.167586669266661,0.00842164694452261,0.00481947030568267,0.0137111150001895,-0.0143118836177178,-0.00966969311145212,-0.00198996367293365,NA
"PCOWN",-0.0936786950922066,-0.117576989778198,-0.0772481740653095,-0.0573459209790268,-0.0686551234447161,-0.00938703315070809,0.0109399810009876,0.0138926239086039,-0.098631663855841,-0.0460973335135195,-0.106272709588627,-0.0967516653957711,-0.0541267571115092,-0.108249050314331,-0.0993314347206744,-0.086271297449764,-0.0934151710676962,-0.117334604533434,-0.091455312839954,-0.00154120887870338,-0.0739372651278074,-0.00304598032598564,0.0628312846819719,0.0658142980412718,0.0889014352457439,-0.0250312900954131,-0.0234052822627319,0.068361805442091,0.31734538652334,0.342308665541807,0.314314174944286,0.0903927753060315,0.0959250774030863,-0.0376371752251609,-0.0576440316677249,-0.0916137455463857,-0.0300226533482854,-0.0672789378864622,0.0188678810067399,0.0778793704276173,0.0676250191119843,-0.0174622618247827,-0.0244199660794744,0.17249011587723,0.110896756839851,0.35147105934841,0.0487700917261457,0.0543522918209327,0.057339584297105,0.0338954752757502,0.0459853100402126,0.120158330074911,-0.311671124537238,-0.288827428729921,0.32505709273612,-0.0369534827912973,0.370541226834911,0.373850027197086,0.0662860130845821,0.25467741630972,1,0.292659048320495,-0.0196111755388903,-0.0151106523534152,-0.0018020317568322,0.0149631215957329,0.00113533557689752,-0.269135996597996,0.285672902318901,0.0480142884673555,0.00383407123550456,0.0252383741296803,-0.0350941429993275,-0.0190413279973938,-0.000255480639702578,NA
"CREDITCD",-0.103556701354187,-0.139529301693822,-0.100020622577266,-0.0515596214574997,-0.0683314304384254,-0.0260888285555057,0.0174838205117848,0.0186478196021289,-0.0995403437007131,-0.0674121342336972,-0.112714282940537,-0.126899990038237,-0.0571809004058317,-0.123839464410257,-0.107939317855674,-0.089975033106707,-0.0876851330891099,-0.124114901752706,-0.10410133220731,-0.00678878956362624,-0.0820200706154321,-0.0104386603602178,0.144919019790702,0.0591204547647006,0.093362450363599,-0.00129657496990894,-0.000774107555800817,0.119129667207358,0.676004626161933,0.493716090710298,0.324584324358949,0.122286943722388,0.10471041976797,-0.00192621653544316,-0.0520473979217707,-0.126359128559018,-0.0613474933807897,-0.141714250920242,0.0187048092596513,0.100651260442632,0.0513748141618373,-0.00854726389102485,-0.0572105032779229,0.258129677357584,0.165957310065312,0.278751539347832,0.0830688685880928,0.0978226510033175,0.0458391647053784,0.0244072466449878,0.0708460712938098,0.0841035501143963,-0.802794471643914,-0.615340412040993,0.430454149797376,0.212787227752424,0.457029778944235,0.469729327562879,0.0457748479124178,0.160594766335704,0.292659048320495,1,-0.00940221901524668,-0.00469720205060338,0.00820050217379097,0.0186616730389087,-0.00993644315065812,-0.819104050500141,0.709168214891301,0.0617127602280927,0.0136506008818607,0.00361540129817726,-0.0345272080993442,-0.00955694381842657,-0.00145683581627417,NA
"RETCALLS",0.0142087362749987,0.0116010811112232,-0.0198678730482457,0.0111203835711959,0.0192384930040355,-0.00447327838318659,-0.0219440495921352,-0.0347958910534737,0.0271833470344603,0.0166398399169794,0.029521840502386,0.0330501700269158,0.0115615239512745,0.0096438327891583,0.0114853973903294,0.00192825024611809,0.0212058871312067,0.0210315776456601,0.0274034836055702,0.00448851503646975,0.0150448944606828,0.0708862333925961,0.0720649256798314,-0.0142736573104135,-0.0372658101283443,0.10260011569199,0.0965714393287489,-0.0283594553722907,-0.0157106083717692,-0.0160613000719458,-0.00945369880186199,0.0174296295037454,-0.0293122423227095,0.0109682226660657,0.00456892454491326,-0.0015878341607268,0.00986472882776469,0.00626590300239132,-0.00529723378563719,-0.0067669996049233,-0.0123498640119967,0.0737873275676225,-0.0121179866031454,-0.00879808822166366,-0.00562678649159088,-0.016270889109466,-0.000356198372934209,-0.00198776831621306,-0.0054493844377205,-0.000352314453471314,-0.00237362734793343,6.01181881715582e-05,0.0131250890788973,0.0135378521481655,-0.0233726680880036,0.0107828714738906,-0.0207223208643144,-0.0199873667230881,-0.00108544077368754,-0.0106128871723509,-0.0196111755388903,-0.00940221901524668,1,0.729318189197857,-0.0118270761194613,0.0166442406806806,0.0050165106632788,0.00998095331658257,-0.0193510721181787,-0.00259704108593425,0.0273985236023508,-0.0890581839037995,0.0588465162844391,0.957812599682724,0.0387212485638357,NA
"RETACCPT",0.0199847657302937,0.0152057407018417,-0.0011608430815218,0.0147335396491609,0.0145686082912352,0.00169357930828705,-0.0074939361426696,-0.0163602072695977,0.0217345316339982,0.0179773422174925,0.0264715457992243,0.0271664253798,0.00760281199671713,0.0116023161905162,0.0111581499893009,0.00442519006762421,0.0230457605543676,0.019289592220875,0.02432057001089,-0.00130843902067498,0.0130927375488697,0.0378672564771446,0.0566719520432098,-0.00303872720219304,-0.0169000136812457,0.094375816772669,0.0979946898381657,-0.0416750554879809,-0.010020321572124,-0.0119889408114753,-0.00848763539836906,0.0155959285301629,-0.021446081095878,0.00739506333085243,0.00229347441313121,0.00191671488601428,0.001451295850008,0.00116890617270104,-0.00269532095802541,-0.00250884597615615,-0.00530052584281528,0.081310547619701,-0.0024443474143027,-0.00696831724605183,-0.00159064731054053,-0.0111218310692328,-0.00179723510961384,-0.00512359162042868,-0.00647200667340872,-0.00179860533241124,0.000438268290663567,-0.00278257487469597,0.0062246458852762,0.00881850471111413,-0.0153140497835397,0.00712312431960052,-0.0161032755959118,-0.0154302209580741,-0.00112494232762851,-0.0111875798457434,-0.0151106523534152,-0.00469720205060338,0.729318189197857,1,0.0031220567131312,0.0199505720678851,0.00420045488934764,0.00458686042135479,-0.00873592253179071,-0.0018385619054696,0.025289466233773,-0.0807355850686317,0.0527236898330378,0.674686925590679,0.0201148859954697,NA
"NEWCELLY",0.0175228772317506,0.0195574104786751,0.00705400256174572,0.0043396244472167,0.00853494636301834,8.7429293428959e-05,0.00214272345939803,0.000441971604692951,0.0177598586394343,-0.00126365450194286,0.0197038742004648,-0.00190374581573116,-0.00384341917146449,0.024932400196308,0.0243808811701182,0.0339991003953006,0.0271153490361604,0.0212522741859712,0.00843719638446901,-0.0014341783303411,0.0119905723634742,-0.0083596609545875,0.121032550130003,0.00193188742447774,0.0236534905612903,0.0633759058533645,0.0670340140033156,0.036850278565638,0.00875361504004368,-0.00242590690165989,-0.00296869560393674,0.0629859181786937,-0.0528000782060249,-0.00637919891867783,-0.0104541271545891,0.00157962423700768,0.0231490228973853,0.0179011211995787,-0.0154674012297155,-0.00388042825288722,-0.0226322409014362,0.030792373324699,-0.0312754641295119,0.0120396695331494,0.00912980271828494,-0.00111112899519737,0.00128651863357622,-0.00595970183996494,0.00337260917178953,0.00304176911434262,0.000619225724804474,0.000415481156625664,-0.00537601466898266,-0.0106337597487188,-0.00448878237393617,0.0169447188755986,0.000749088468717586,0.000686504374979108,0.00102550140153179,0.00107605628245451,-0.0018020317568322,0.00820050217379097,-0.0118270761194613,0.0031220567131312,1,-0.196277658297739,0.0202509058694866,-0.0102769484765068,0.00282415776638572,0.000169272070416549,0.0374066003525903,-0.0561962366370376,0.0143179261497842,-0.0115151766526593,0.000452462722929129,NA
"NEWCELLN",0.046009096652016,0.042001049401732,0.0418303750647723,0.0318085389220581,0.0194839894628935,-0.00179308931907248,-0.00103612471246168,-0.00241532014689436,0.0149739675667972,0.025590679932247,0.0222712611867943,-0.00152533713838811,-0.00812114099607633,0.0415659083723738,0.0400713164881454,0.0443158015702646,0.0582420516439104,0.0176941221354078,0.0216225078454539,0.00499332441483173,0.0376574828624205,0.00545964944844868,0.180906724681027,0.0903466385511559,0.0704477823531017,0.129536345738277,0.122926943190672,0.0303602951466304,0.0133558366481617,0.00894827224192871,0.0038996316304646,0.135340389231311,-0.0749196588247773,0.00832204693170401,-0.0240631232694823,-0.0267422775864482,0.0171582896757611,-0.0185797448331036,-0.00644358229804645,0.008357183083209,0.00533081309859536,0.035290960818328,-0.0396819880850108,0.0310050143031044,0.027183043034366,0.0172247354147404,-0.00341610983094879,-0.00582697702458347,-0.000312017496171801,-0.00442050370418956,-0.00581606070644221,0.0080487442048678,-0.0171826795521388,-0.0129098163681182,0.0114456334102176,0.00177825754710191,0.0115181908871143,0.0114068351633706,0.000986474968212934,0.0122817130294351,0.0149631215957329,0.0186616730389087,0.0166442406806806,0.0199505720678851,-0.196277658297739,1,0.0204072020097651,-0.0140471605682652,0.0242495849560571,0.0114223720823524,0.0612153299671052,-0.107855235042643,0.0444656751184959,0.0135682619834764,0.00597093321478463,NA
"REFER",0.0181523433108756,0.0640698545877286,0.0402337159319947,-0.000747366048343278,0.00690904627521716,-0.0161099475421937,-0.00062578861751051,-0.00145798481255051,0.030660713791974,0.0347804675322754,0.0419972427022476,0.0558103969473828,0.0265526102746827,0.0505278037024411,0.0623709352632046,0.0674037509317836,0.0346197076407331,0.0566449222574878,0.0406612614649861,0.00231926651841006,0.0469555087058882,-0.0131398656742159,-0.0173958777478835,-0.0392048230892872,-0.0370970878065633,0.0246062173521069,0.0255225573428425,-0.0264390753530621,-0.0172376796895175,-0.00926354610646528,-0.0116198743556907,-0.0263043512646502,0.0167549763248041,0.00229680035784125,0.00200702350396646,-2.78367857305044e-05,-0.00450281116830714,0.00475544419417983,-0.00874932407606223,-0.00188648061354198,0.000783540120742904,0.0153224581986684,0.0252183179690123,0.00168900941600162,0.00614327749388736,-0.00144441618054042,-0.00327226373095955,0.00140075894941982,0.00594838603455451,-0.00206704271973386,-0.00260574824492289,-0.00272125295289749,0.0094440867644789,0.00713754374992285,-0.0151069484457093,0.00878204369274686,-0.0114760919784448,-0.0119809304923747,-0.00368957746858675,-0.00180849801199574,0.00113533557689752,-0.00993644315065812,0.0050165106632788,0.00420045488934764,0.0202509058694866,0.0204072020097651,1,0.0120166276094846,-0.0134795672744828,0.000582084441103009,0.0113631030535255,-0.0159213772748191,0.0266592595893324,0.00508781585594749,-0.0117384860407406,NA
